         27639943 function calls (27011647 primitive calls) in 586.540 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    13442    0.013    0.000    0.155    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\nanops.py:482(nanany)
    40326    0.044    0.000    0.153    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\generic.py:807(_set_axis)
52289/51532    0.153    0.000    0.150    0.000 {method 'GetOverlappedResult' of '_winapi.Overlapped' objects}
        1    0.000    0.000    0.149    0.149 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\indexes\api.py:202(union_indexes)
    13442    0.145    0.000    0.149    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\codecs.py:309(__init__)
    13494    0.034    0.000    0.148    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\missing.py:261(_isna_array)
    26886    0.053    0.000    0.143    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\common.py:1165(_is_binary_mode)
    13442    0.016    0.000    0.142    0.000 {method 'any' of 'numpy.ndarray' objects}
    13443    0.061    0.000    0.141    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\common.py:550(infer_compression)
    80650    0.048    0.000    0.133    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\common.py:137(is_object_dtype)
    13442    0.004    0.000    0.131    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\indexes\api.py:318(<genexpr>)
    13442    0.081    0.000    0.130    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\parsers\readers.py:1685(_clean_options)
   981505    0.129    0.000    0.129    0.000 {method 'get' of 'dict' objects}
    26884    0.096    0.000    0.127    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\managers.py:2246(_stack_arrays)
    13442    0.009    0.000    0.126    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\numpy\_core\_methods.py:58(_any)
     2839    0.017    0.000    0.126    0.000 c:\Users\paula\.vscode\extensions\ms-python.debugpy-2024.14.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:314(can_exit)
        1    0.000    0.000    0.125    0.125 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\formats\csvs.py:272(_save)
        1    0.002    0.002    0.125    0.125 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\formats\csvs.py:305(_save_body)
   120978    0.070    0.000    0.124    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\construction.py:696(_sanitize_ndim)
        7    0.000    0.000    0.121    0.017 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\multiprocessing\process.py:142(join)
    13442    0.009    0.000    0.121    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\managers.py:1782(_consolidate_inplace)
   608728    0.118    0.000    0.118    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\multiprocessing\process.py:99(_check_closed)
    13466    0.117    0.000    0.117    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    26884    0.069    0.000    0.116    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\numpy\_core\_asarray.py:27(require)
    24861    0.114    0.000    0.114    0.000 {built-in method _thread.allocate_lock}
    13514    0.046    0.000    0.112    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\threading.py:394(notify)
     5680    0.070    0.000    0.112    0.000 c:\Users\paula\.vscode\extensions\ms-python.debugpy-2024.14.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_daemon_thread.py:108(new_threading_enumerate)
    13442    0.016    0.000    0.112    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\managers.py:1764(is_consolidated)
    13475    0.111    0.000    0.111    0.000 {built-in method _winapi.WriteFile}
   147922    0.039    0.000    0.110    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\abc.py:117(__instancecheck__)
    26886    0.022    0.000    0.110    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\common.py:248(stringify_path)
    40330    0.046    0.000    0.110    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\_config\config.py:127(_get_single_key)
    13443    0.106    0.000    0.106    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\missing.py:305(_isna_string_dtype)
    40327    0.030    0.000    0.100    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\common.py:1571(validate_all_hashable)
    40325    0.100    0.000    0.100    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\missing.py:564(_array_equivalent_object)
    13442    0.020    0.000    0.097    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\series.py:664(_constructor_from_mgr)
    80652    0.029    0.000    0.096    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\common.py:568(require_length_match)
    13442    0.059    0.000    0.095    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\managers.py:1772(_consolidate_check)
     8456    0.095    0.000    0.095    0.000 {built-in method _winapi.PeekNamedPipe}
    40326    0.018    0.000    0.089    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\managers.py:236(set_axis)
     2839    0.018    0.000    0.088    0.000 c:\Users\paula\.vscode\extensions\ms-python.debugpy-2024.14.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1467(has_user_threads_alive)
   268875    0.060    0.000    0.087    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\indexes\base.py:909(__len__)
    13442    0.042    0.000    0.081    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:201(_set_noconvert_columns)
    26918    0.051    0.000    0.081    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\blocks.py:2716(new_block)
        2    0.000    0.000    0.080    0.040 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\concat.py:572(_is_uniform_join_units)
    24821    0.048    0.000    0.079    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\threading.py:311(_acquire_restore)
    40329    0.025    0.000    0.079    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\common.py:188(_expand_user)
    30181    0.074    0.000    0.074    0.000 {method 'update' of 'dict' objects}
    43702    0.041    0.000    0.073    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\threading.py:299(__enter__)
    43701    0.057    0.000    0.073    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\threading.py:302(__exit__)
    80650    0.036    0.000    0.073    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\common.py:1434(_is_dtype_type)
    13510    0.035    0.000    0.072    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\managers.py:180(blknos)
   147922    0.072    0.000    0.072    0.000 {built-in method _abc._abc_instancecheck}
    40326    0.044    0.000    0.071    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\codecs.py:319(decode)
    40326    0.021    0.000    0.070    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\base.py:86(_validate_set_axis)
    13442    0.020    0.000    0.070    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\warnings.py:168(simplefilter)
   209592    0.070    0.000    0.070    0.000 {built-in method builtins.max}
   161302    0.068    0.000    0.068    0.000 {built-in method numpy.asarray}
   147863    0.043    0.000    0.067    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\inference.py:334(is_hashable)
   278050    0.066    0.000    0.066    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.066    0.066 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\multiprocessing\pool.py:680(_terminate_pool)
   120978    0.048    0.000    0.065    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\construction.py:735(_sanitize_str_dtypes)
     2841    0.014    0.000    0.065    0.000 c:\Users\paula\.vscode\extensions\ms-python.debugpy-2024.14.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_utils.py:139(get_non_pydevd_threads)
    40330    0.045    0.000    0.065    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\_config\config.py:635(_get_root)
    13447    0.063    0.000    0.063    0.000 {built-in method _pickle.loads}
    13468    0.062    0.000    0.062    0.000 {built-in method builtins.locals}
    38336    0.031    0.000    0.062    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\threading.py:314(_is_owned)
    67210    0.022    0.000    0.060    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\series.py:831(_values)
   120978    0.047    0.000    0.058    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\construction.py:416(extract_array)
    26886    0.009    0.000    0.057    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\concat.py:597(<genexpr>)
        1    0.000    0.000    0.057    0.057 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\reshape\concat.py:405(__init__)
    13442    0.034    0.000    0.057    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\base.py:836(__iter__)
    53802    0.039    0.000    0.056    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\blocks.py:2674(get_block_type)
    53899    0.056    0.000    0.056    0.000 {method 'copy' of 'dict' objects}
    26884    0.030    0.000    0.056    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\blocks.py:2645(maybe_coerce_values)
    40326    0.054    0.000    0.054    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\generic.py:6284(__getattr__)
    26919    0.053    0.000    0.053    0.000 {built-in method numpy.array}
    40329    0.028    0.000    0.051    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\ntpath.py:350(expanduser)
    13477    0.012    0.000    0.050    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\generic.py:339(_from_mgr)
    32/29    0.001    0.000    0.050    0.002 <frozen importlib._bootstrap>:1349(_find_and_load)
    13442    0.026    0.000    0.049    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\warnings.py:184(_add_filter)
     6360    0.026    0.000    0.048    0.000 {method 'format' of 'str' objects}
    13442    0.048    0.000    0.048    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\common.py:1233(dedup_names)
   242046    0.048    0.000    0.048    0.000 {method 'pop' of 'dict' objects}
    26884    0.031    0.000    0.048    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\concat.py:389(is_na)
    13442    0.011    0.000    0.048    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\construction.py:769(_try_cast)
    32/29    0.000    0.000    0.048    0.002 <frozen importlib._bootstrap>:1304(_find_and_load_unlocked)
    38076    0.047    0.000    0.047    0.000 {method 'release' of '_thread.lock' objects}
    80652    0.037    0.000    0.046    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\common.py:1331(is_ea_or_datetimelike_dtype)
51864/1429  273.010    0.005    0.046    0.000 {built-in method _winapi.WaitForMultipleObjects}
   295724    0.043    0.000    0.043    0.000 {built-in method builtins.issubclass}
    67264    0.036    0.000    0.043    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\construction.py:481(ensure_wrapped_if_datetimelike)
       32    0.001    0.000    0.042    0.001 <frozen importlib._bootstrap>:1240(_find_spec)
    80654    0.022    0.000    0.042    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\common.py:1590(<genexpr>)
       32    0.000    0.000    0.041    0.001 <frozen importlib._bootstrap_external>:1524(find_spec)
       32    0.001    0.000    0.041    0.001 <frozen importlib._bootstrap_external>:1495(_get_spec)
    53768    0.023    0.000    0.041    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\managers.py:2177(_grouping_func)
    13442    0.041    0.000    0.041    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\blocks.py:790(copy)
    18990    0.041    0.000    0.041    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\tqdm\std.py:231(__call__)
    13442    0.017    0.000    0.041    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\common.py:301(maybe_iterable_to_list)
      266    0.003    0.000    0.041    0.000 <frozen importlib._bootstrap_external>:1597(find_spec)
    16903    0.026    0.000    0.040    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\queue.py:209(_qsize)
    13442    0.031    0.000    0.040    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\parsers\base_parser.py:601(_set_noconvert_dtype_columns)
    13442    0.022    0.000    0.039    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\parsers\base_parser.py:871(_do_date_conversions)
     3167    0.027    0.000    0.039    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\tqdm\std.py:1446(format_dict)
    94203    0.038    0.000    0.038    0.000 {built-in method __new__ of type object at 0x00007FFF400938F0}
    13477    0.022    0.000    0.038    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\indexes\range.py:201(_simple_new)
    67210    0.034    0.000    0.038    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\managers.py:2004(internal_values)
    13443    0.014    0.000    0.038    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\common.py:292(is_fsspec_url)
    13461    0.011    0.000    0.038    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\base.py:82(shape)
    40330    0.025    0.000    0.037    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\_config\config.py:676(_translate_key)
     6333    0.031    0.000    0.037    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\tqdm\std.py:400(format_interval)
   120978    0.027    0.000    0.036    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\construction.py:758(_maybe_repeat)
    53768    0.032    0.000    0.036    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\common.py:1229(<genexpr>)
    26917    0.036    0.000    0.036    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
    12973    0.031    0.000    0.035    0.000 c:\Users\paula\.vscode\extensions\ms-python.debugpy-2024.14.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1709(notify_thread_created)
    16907    0.027    0.000    0.035    0.000 {method 'update' of 'set' objects}
    13442    0.032    0.000    0.035    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\parsers\readers.py:2133(_refine_defaults_read)
    40326    0.035    0.000    0.035    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\indexes\base.py:591(_ensure_array)
    26884    0.019    0.000    0.034    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\concat.py:322(_get_block_for_concat_plan)
     6334    0.022    0.000    0.034    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\tqdm\utils.py:273(_is_ascii)
    43717    0.033    0.000    0.033    0.000 {method '__enter__' of '_thread.lock' objects}
    94114    0.023    0.000    0.032    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\indexes\range.py:999(__len__)
    26901    0.027    0.000    0.031    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\generic.py:586(_get_axis)
    67245    0.030    0.000    0.030    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\flags.py:51(__init__)
    13442    0.003    0.000    0.029    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\series.py:914(__len__)
    26692    0.029    0.000    0.029    0.000 {method 'popleft' of 'collections.deque' objects}
    13442    0.028    0.000    0.028    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\parsers\c_parser_wrapper.py:194(close)
      278    0.000    0.000    0.028    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
      279    0.028    0.000    0.028    0.000 {built-in method nt.stat}
    60838    0.027    0.000    0.027    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\multiprocessing\connection.py:135(_check_closed)
    40326    0.027    0.000    0.027    0.000 {built-in method _codecs.utf_8_decode}
    13443    0.027    0.000    0.027    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\multiprocessing\pool.py:385(_guarded_task_generation)
    26884    0.015    0.000    0.027    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\blocks.py:219(_can_consolidate)
        1    0.004    0.004    0.027    0.027 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\reshape\concat.py:545(_get_sample_object)
    26884    0.023    0.000    0.027    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\inference.py:300(<genexpr>)
    40326    0.020    0.000    0.027    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\indexes\base.py:609(_dtype_to_subclass)
   282284    0.026    0.000    0.026    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\typing.py:2183(cast)
    40383    0.010    0.000    0.026    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\base.py:84(<genexpr>)
    26884    0.010    0.000    0.026    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\indexes\base.py:5676(<genexpr>)
    40325    0.016    0.000    0.026    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\indexes\base.py:791(is_)
     3228    0.016    0.000    0.026    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\tqdm\std.py:106(release)
    26909    0.026    0.000    0.026    0.000 {built-in method builtins.sorted}
    13442    0.019    0.000    0.025    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\managers.py:1850(from_blocks)
     3228    0.015    0.000    0.025    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\tqdm\std.py:102(acquire)
    53768    0.017    0.000    0.025    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\construction.py:688(_sanitize_non_ordered)
    53804    0.025    0.000    0.025    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\indexes\base.py:831(_reset_identity)
   147863    0.024    0.000    0.024    0.000 {built-in method builtins.hash}
    13442    0.021    0.000    0.024    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\warnings.py:484(__enter__)
    25457    0.017    0.000    0.024    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\multiprocessing\connection.py:169(fileno)
    24822    0.016    0.000    0.023    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\threading.py:308(_release_save)
    13442    0.017    0.000    0.023    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\copy.py:61(copy)
    26886    0.020    0.000    0.023    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\urllib\parse.py:119(_coerce_args)
    13447    0.023    0.000    0.023    0.000 {method 'match' of 're.Pattern' objects}
     9551    0.022    0.000    0.022    0.000 {method 'sub' of 're.Pattern' objects}
    67215    0.022    0.000    0.022    0.000 {method 'split' of 'str' objects}
    80650    0.015    0.000    0.022    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\common.py:123(<lambda>)
   125120    0.022    0.000    0.022    0.000 {method 'endswith' of 'str' objects}
    13442    0.009    0.000    0.022    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\frame.py:1047(shape)
    55088    0.022    0.000    0.022    0.000 {method '__exit__' of '_thread.lock' objects}
    13476    0.013    0.000    0.021    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\blocks.py:2795(extend_blocks)
     3167    0.017    0.000    0.021    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\tqdm\std.py:186(__format__)
   134484    0.020    0.000    0.020    0.000 {method 'lower' of 'str' objects}
    26885    0.012    0.000    0.020    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\inference.py:105(is_file_like)
     2839    0.006    0.000    0.020    0.000 c:\Users\paula\.vscode\extensions\ms-python.debugpy-2024.14.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:438(empty)
    13442    0.007    0.000    0.018    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\internals\base.py:74(__len__)
    40330    0.018    0.000    0.018    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\_config\config.py:617(_select_options)
    53768    0.012    0.000    0.018    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\common.py:1270(is_1d_only_ea_dtype)
    24821    0.018    0.000    0.018    0.000 {method 'remove' of 'collections.deque' objects}
    13442    0.006    0.000    0.018    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\parsers\readers.py:1674(_check_file_or_buffer)
    26884    0.018    0.000    0.018    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\dtypes\common.py:91(ensure_python_int)
    13442    0.016    0.000    0.017    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\parsers\base_parser.py:1269(_process_date_conversion)
    38298    0.017    0.000    0.017    0.000 {method 'append' of 'collections.deque' objects}
    13475    0.017    0.000    0.017    0.000 {method 'remove' of 'list' objects}
      2/1    0.000    0.000    0.017    0.017 C:\Users\paula\OneDrive\Documents\Financial Modelling Package\financial_modelling\data_post_processing\fit_quality_alternative_multi.py:120(main)
    26902    0.017    0.000    0.017    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\flags.py:87(allows_duplicate_labels)
        1    0.002    0.002    0.016    0.016 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\core\reshape\concat.py:717(_get_concat_axis)
    40326    0.016    0.000    0.016    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\_config\__init__.py:55(using_pyarrow_string_dtype)
    26885    0.016    0.000    0.016    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\_config\__init__.py:34(using_copy_on_write)
    13442    0.014    0.000    0.016    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2288.0_x64__qbz5n2kfra8p0\Lib\warnings.py:505(__exit__)
    80735    0.016    0.000    0.016    0.000 {method 'items' of 'dict' objects}
    13443    0.004    0.000    0.015    0.000 c:\Users\paula\OneDrive\Documents\Financial Modelling Package\.venv\Lib\site-packages\pandas\io\common.py:515(get_compression_method)
    46165    0.015    0.000    0.015    0.000 {method 'startswith' of 'str' objects}
     3166    0.015    0.000    0.015    0.000 {built-in method now}
